c_text3,label
kalau mau melihat Negara_Republik_Indonesia yang asli indonesia yang bhinneka tunggal ika lihat pendukung anies seluruh spektrum masyarakat ada disana ada agamais atheis feminist technokrat komika kpoppers tua muda miskin kaya india cina bule semua suku gen xyzmil melting pot,Ideologi
capres cawapres ganjar pranowo dan mahfud md bercakap agar kita semua terus menjaga konstitusi atau aturan dasar negara sebagai landasan bangsa,Ideologi
keren ini sutradara indonesia ganjar mahfud hebat,Ideologi
ganjar pranowo yakin konstitusi atau aturan radikal negara adalah dasar keadilan yang harus dihormati,Ideologi
calon presiden ri no urut 3 ganjar pranowo mengantepi konstitusi atau aturan dasar negara adalah dasar keadilan yang harus dihormati,Ideologi
kalau di indonesia masih ada yang pilih artinya mereka lupa sejarah Suharto dan kekejaman orba sih lagi minjem logikanya fg8dbw,Ideologi
calon presiden ri no urut 3 ganjar pranowo yakin konstitusi atau pengaturan dasar negara adalah dasar keadilan yang harus dihormati semua orang,Ideologi
ktp sakti program unggulan dari ganjarmahfud adalah inovasi terbaru dalam pengelolaan bantuan sosial dengan data penduduk program ini memastikan bahwa pelbagai program bansos disalurkan secara tepat sasaran untuk tahu lebih lengkapnya lagi langsung saja simak infografis berikut,Ideologi
kandidat presiden ri no urut 3 ganjar pranowo tegas konstitusi atau aturan dasar negara harus dijaga bersamasama,Ideologi
terima kasih pak anies karena setiap pernyataan anda selalu mengingatkan kita akan esensi tampuk_pimpinan yang bertanggung jawab,Ideologi
capres ganjar pranowo yakin konstitusi atau aturan dasar negara bermukim dasar keadilan yang harus dipegang teguh,Ideologi
ganjarmahfud akan berkomitmen untuk perempuan melalui unggulannya salah satunya memberikan fasilitas kesehatan kepada mami hamil dan juga kepada bayi yang baru lahir,Ideologi
menjelang tengah malam ini aku mau ucapkan terima kasih yang banyak ke bapak prabowo awalnya aku mau apatis dan memutuskan untuk tidak terlalu mengikuti pembahasan pilpres kali ini bahkan aku merelakan periode selanjutnya untuk dipimpin prabowo sekadar menjadi pemilih bukan pendukung kan penasaran juga dengan kepemimpinan prabowo yang sudah berkalikali ikut pilpres jadi aku ingin memberikan suaraku sebagai bentuk dukungan dan membuka kesempatan untuk beliau memimpin negeri ini tapi itu sebelum ramai pembahasan pelanggaran etik mk mulai saat itu aku ketrigger dan mencari tahu semua informasi dan dalam sebuah tweet terserah pilih siapa asal bukan 02 namun aku merenung sejenak dan akhirnya tergerak mencari tahu lebih banyak karena kupikir tidak adil rasanya hanya berstatemen tapi tidak mencari tahu lebih dalam tentang pasangan calon lainnya karena aku tidak ingin golongan putih di pilpres kali ini setelah mencari tahu dan nilainilai dan tertawa yang ingin lebih condong ke anies baswedan padahal sebelumnya aku tidak pernah anies baswedan sebab kupikir pilpres kali ini adalah pertarungan antara prabowo dan ganjar semakin kucari tahu lebih dalam semakin cocok aku dengan anies dan akhirnya kuputuskan untuk mendukungnya mendukung bukan sekadar pemilih dan kuputuskan untuk membicarakan anies di sosial media daripada harus salah satu paslon jadi aku bukan pendukung anies garis keras aku adalah orang yang terganggu dan menentang pelanggaran etik yang kemudian tergerak mencari tahu sampai akhirnya condong ke salah satu paslon tertentu tapi makin ke sini salah satu paslon itu semakin meresahkan saja bahkan sampai terindikasi menggunakan kuasakuasa negara mulai dari presiden dan lainnya gatal aku berkomentar karena aku peduli dengan pilpres kali ini karena ketrigger dengan prilaku niretika dari salah satu paslon dan aku tidak ingin mereka berkuasa jadi aku mau ucapkan terima kasih banyak ke bapak prabowo yang karenanyalah Pine_Tree_State jadi seperti sekarang yang mencari tahu lebih banyak yang berkaitan dengan pemilu yang akhirnya berani bersuara untuk menyuarakan pilihanku dan atas yang terjadi jadi sekali lagi aku bukan pendukung garis geras anies baswedan aku hadir karena tidak ingin paslon yang melakukan pelanggaran etik berkuasa di negeri ini selamat malam,Ideologi
kehebatan prabowo terpancar melalui langkah konkret mendirikan beasiswa unhan dedikasinya untuk meningkatkan kualitas pekerja di bidang cyber security sangat munasabah dihargai beasiswa unhan,Ideologi
suarasuara muda semakin keras mendukung ganjar mahfud sebagai capres dan cawapres 2024 karena kita percaya pada restorasi hukum yang mahfud md usung,Ideologi
ganjar mahfud penghulu yang berkomitmen pada nilainilai kebenaran,Ideologi
surat terbuka untuk hati nurani akun akun pendukung 02 tolong bantu sebarkan agar mereka tahu saya hati nurani mereka selamat dini hari rekan2 akun pendukung prabowo dan gibran saya bertanya ke hati nurani rekan2 semua jadi tolong biarkanlah hati nurani rekan2 semua menjawab dengan jujur dan apa adanya rekan2 tahu kalau gibran bisa maju sebagai cawapres berlandaskan aturan yang dibuat dalam situasi dan kondisi sarat pelanggaran etik itu tidak membuat hati nurani mu terganggu rekan2 tahu kalau gibran mendaftar saat revisi batas usia dalam pkpu belum dibuat dan gibran tetap bisa mendaftar itu tidak membuat hati nurani mu terganggu rekan2 tahu kalau uu ikn memberikan kewenangan luar biasa besar kepada eksekutif untuk menerabas aturan apapun prabowo gibran mendukung ini itu tidak membuat hati nurani mu terganggu rekan2 tahu kalau prabowo belum diperiksa terkait kasus pelanggaran ham di masa lampau bahkan rekan2 dengan suka cita isu ini seakan hanya mematikan 5 tahunan 800 kali kegiatan kamisan dilakukan dan tidak pernah ada aksi nyata itu tidak membuat hati nurani mu terganggu rekan2 tahu kalau proses gibran maju sebagai walikota solo adalah proses instan dia mengambil form bacawalkot bersamaan dengan mengambil form anggota pdip itu tidak membuat hati nurani mu terganggu rekan2 yang tinggal di jakarta tahu kalau cfd adalah kegiatan yang terbebas dari kegiatan politik dan gibran santai saja bagi2 susu di sana itu tidak membuat hati nurani mu terganggu rekan2 tahu prabowo tampak emosional di debat capres 1 dan 2 gibran pada debat capres 1 melakukan gesture provokatif ke pendukung lawan itu tidak membuat hati nurani mu terganggu rekan2 tahu kalau seseorang bernama miftah membagi2kan uang bersamaan dengan prabowo gibran itu tidak membuat hati nurani mu terganggu rekan2 tahu prabowo kerap mengucapkan kata2 kasar dan provokatif di depan massa entah itu acara tertutup ataupun terbuka untuk umum itu tidak membuat hati nurani mu terganggu rekan2 tahu kalau bansos pengadaannya menggunakan uang negara dan tidak pantas diklaim oleh seorang menteri sembari prabowo gibran itu tidak membuat hati nurani mu terganggu rekan2 tahu kalau presiden sampai jadi juru bicara kpu juru bicara kemenhan dan juru bicara paslon 02 beliau sangat gercep jika menyangkut isu terkait prabowo gibran itu tidak membuat hati nurani mu terganggu rekan2 tahu kalau presiden seharusnya tidak memihak dan beliau tanpa tedeng aling2 menunjukkan sikap mendukung 02 itu tidak membuat hati nurani mu terganggu rekan2 tahu kalau prabowo adalah pengusaha kelas kakap tanah yang dia kuasai luar biasa luas dan rekan2 menuding orang lain yang menjadi oligark pengusaha itu tidak membuat hati nurani mu terganggu rekan2 tahu kalau fasilitas negara tidak digunakan untuk kepentingan pribadi dan prabowo kerap menerabas aturan ini tanpa malu2 itu tidak membuat hati nurani mu terganggu rekan2 tahu banyak akun yang sebelumnya terang2an menghujat prabowo gibran tiba2 berbalik arah memuja2 mereka berdua itu tidak membuat hati nurani mu terganggu walaupun segala sepak terjang duo manusia prabowo gibran ini ditujukan untuk kepentingan bangsa dan negara tapi tujuan itu hendak dicapai dengan cara yang dan menerabas aturan sana sini itu tidak membuat hati nurani mu terganggu saya tantang hati nurani rekan2 pendukung 02 untuk menjawab surat terbuka saya ini agar bisa kita nilai bersama kapasitas hati nurani semua rekan2 pendukung 02 itu pun kalau rekan2 berani bertanya ke hati nurani rekan2 sendiri,Ideologi
pasangan capres cawapres ganjar pranowo dan prof mahfud md tandem yang siap berikan kemudahan dengan regulasi hukum yang kelebihan terukur,Ideologi
test ombak rabu 14 februari 2024 awet solid iya kita pilih pasangan calon presiden ri no urut 01 kalau solid monggo di retweet amp like oh iyakalau ada abah anies sedang apa pula kita pilih lainnya,Ideologi
anies itu pemimimpin demokratis garis kerasklo sungguh teriak2 mah ga dianggap di desak anies saja mereka yang berbeda pendapat disediakan panggung untuk bicara langsung,Ideologi
statemen anies ini apa kurang eksplisit membenamkan poin nomor 3 republik ini dilahirkan tidak untuk mayoritas dan tidak untuk minoritas republik ini dilahirkan tidak untuk melindungi minoritas dan tidak untuk melindungi mayoritas republik ini dilahirkan untuk setiap anak bangsa,Ideologi
ganjar m3nangkan debat secara elegan dalam debat semalam ganjar membuat lawan tidak bekutik bukan dengan rumit atau singkatan aneh tapi dengan fakta ini menandakan ganjar betulbetul memahami berbagai persoalan bangsa dan siap menjenguk saja di medsos banyak publik figur dari aktivis hingga komedian memberi applause untuk sosok rambut putih ini penampilan ganjar memang sangat memikat ia tenang apa yang dipaparkan pun soal gagasan dan inovasi berbeda kedua kandidat lain yang tampaknya sibuk dengan masalah pribadi mereka salah satu gagasan ganjar yang merebut perhatian saya adalah soal pengamanan siber untuk mencegah kejahatan siber ini sangat relevan tentu saja mengingat saat ini kita hidup dalam dunia internet sementara kasus kejahatan siber angkanya terus naik dari tahun melampaui tahun kejahatan siber misalnya pencurian data sangat ia bukan hanya bisa digunakan untuk doxing korban namun juga bisa digunakan untuk menipu hingga memeras belum lagi soal pengamanan intansi maupun lembaga negara yang kerap kebobolan gagasan ganjar soal ini pun jelas selain menguatkan badan siber dan sandi negara atau bssn ganjar juga menawarkan duta siber sehingga itu bisa diminimlisir pada akhirnya debat semalam bukan hanya kematangan ganjar namun juga memberikan gambaran pada kita tentang pemimpin ideal masa kini seberapa jauh seorang pemimpin mampu menyelami hiruk pikuk kondisi sekarang jika kita amati dari ketiga kandidat hanya ganjar terbukti mampu menjawab semua kebutuhan masa kini pengembangan digital hingga internet gratis sekedar informasi pertumbuhan umkm go digital sudah menembus 218 juta di tahun 2023 artinya ekonomi digital hari ini adalah sebuah keniscayaan bisa dibayangkan jika akses internet yang menjadi pondasi utama platform digital bisa merata hingga ke terluar tentu peluang ekonomi digital akan semakin terbuka lebar tampaknya jika melihat komitmen itu pasangan ganjarmahfud bukan hanya akan unggul dalam debat namun juga bisa memenangkan hati rakyat masyarakat kita butuh kepastian butuh pemimpin yang mau bekerja cepat dalam memperbaiki semua tatanan untuk memberikan rasa aman dan nyaman pada publik,Ideologi
anies presiden terbaik 2024 pilpres 110 triliun jangan dihabiskan untuk memilih capres gemoy anies punya pengetahuan luas untuk bekal menyelia negara anies punya modal keahlian diplomasi dan pintar bekerja,Ideologi
jika prabowo berkuasa itu ibarat mumi suharto mengumpil kembali bangsa ini balik lagi ke sementara energi ut melawan dipastikan tidak akan lagi semasif zaman 98,Ideologi
trend on twitter dekade anies bubble meroket fenomena fans kpop join amin isme,Ideologi
capres cawapres ganjar pranowo dan mahfud md berpesan agar kita semua terus menjaga konstitusi atau aturan dasar negara sebagai landasan etnik,Ideologi
kalau mau melihat indonesia yang asli indonesia yang bhinneka tunggal ika lihat pendukung anies seluruh spektrum masyarakat ada disana ada agamais atheis feminist technokrat komika kpoppers tua muda miskin kaya india cina bule semua suku gen xyzmil melting dadah,Ideologi
anies semakin eksis di platform tanda tok indikasi mampu menyerap dan aspirasi generasi z kaum muda,Ideologi
sebelum menghakimi mendengar data dulu mas yang banyak anies tidak membisu dia keluarkan surat edaran jadi jangan buat narasi tanpa fakta ini surat edarannya dengarkan juga penjelasan ini lengkap dengan fakta2nya,Ideologi
pak prabowo pasti menunjukkan dedikasinya terhadap nilainilai pancasila,Ideologi
kelak presiden ri no urut 3 ganjar pranowo menegaskan bahwa konstitusi atau aturan dasar negara harus dihormati oleh semua warga,Ideologi
calon pemimpin ri no urut 3 ganjar pranowo menegaskan bahwa konstitusi atau aturan dasar negara harus dihormati oleh semua warga,Ideologi
yang saya suka dari quote pak anies adalah negara tidak bisa mengatur pikiran orang negara tidak bisa mengatur perasaan orang yang bisa negara atur adalah perbuatan negara akan bertindak jika ada organisasi yang mengeluarkan pelanggaran hukum sepakat,Ideologi
calon presiden ri no urut 3 ganjar pranowo mengajak kita semua untuk ikut serta menjaga integritas perlembagaan atau aturan dasar negara,Ideologi
capres ganjar pranowo berjanji akan menjaga konstitusi atau keteraturan dasar negara kita dari yang ingin melanggarnya,Ideologi
kikidaliyo ganjar pranowo ini cara dengan menggelimangi dolanan tradisional 35fkswmxca hebat uang saku posyandu,Ideologi
secara pribadi pak prabowo luar biasa kompeten dan mumpuni untuk membawa indonesia 5 tahun ke depan menuju tujuan bangsa Nederlands-Indie emas lanjutnya prabowo subianto,Ideologi
calon presiden ri no urut 3 ganjar pranowo gak mainmain dalam menjaga konstitusi atau aturan dasar negara itulah kenapa kita pecat percaya padanya,Ideologi
keren saudara laki-laki sungguh kitatetap pbowogbran yang begitu mendukung semangat kreatif orangk muda jadi dasar 02menang,Ideologi
prabowo menjegal termakan cuci otak indonesia negara miskin dan tidak mampu,Ideologi
mewujudkan keadilan dan kebersamaan jnk percaya pada capres cawapres ganjar pranowo dan mahfud md hidup pilpres taat hukum,Ideologi
bahkan setelah anies memberikan tahu alasan dari tiap kebijakannya entah kenapa masyarakat indonesia masih milih kelak pemimpin yang tidak jelas gagasannya,Ideologi
calon presiden ri no urut 3 ganjar pranowo menekankan bahwa konstitusi atau aturan dasar negara adalah panduan menarik_napas_penghabisan kita,Ideologi
surat terbuka untuk hati nurani akun akun pendukung 02 tolong bantu sebarkan agar mereka tahu saya hati nurani mereka selamat dini hari rekan2 akun pendukung prabowo dan gibran saya bertanya ke hati nurani rekan2 semua jadi tolong biarkanlah hati nurani rekan2 semua menjawab dengan jujur dan apa adanya rekan2 tahu kalau gibran bisa maju sebagai cawapres berlandaskan aturan yang dibuat dalam situasi dan kondisi sarat pelanggaran etik itu tidak membuat hati nurani mu terganggu rekan2 tahu kalau gibran mendaftar saat revisi batas usia dalam pkpu belum dibuat dan gibran tetap bisa mendaftar itu tidak membuat hati nurani mu terganggu rekan2 tahu kalau uu ikn memberikan kewenangan luar biasa besar kepada eksekutif untuk menerabas aturan apapun prabowo gibran mendukung ini itu tidak membuat hati nurani mu terganggu rekan2 tahu kalau prabowo belum diperiksa terkait kasus pelanggaran ham di masa lampau bahkan rekan2 dengan suka cita isu ini seakan hanya isu 5 tahunan 800 kali kegiatan kamisan dilakukan dan tidak pernah ada aksi nyata itu tidak membuat hati nurani mu terganggu rekan2 tahu kalau proses gibran maju sebagai walikota solo adalah proses instan dia mengambil form bacawalkot bersamaan dengan mengambil form anggota pdip itu tidak membuat hati nurani mu terganggu rekan2 yang tinggal di jakarta tahu kalau cfd adalah kegiatan yang terbebas dari kegiatan politik dan gibran santai saja bagi2 susu di sana itu tidak membuat hati nurani mu terganggu rekan2 tahu prabowo tampak emosional di debat capres 1 dan 2 gibran pada debat capres 1 melakukan gesture provokatif ke pendukung lawan itu tidak membuat hati nurani mu terganggu rekan2 tahu kalau seseorang bernama miftah membagi2kan uang bersamaan dengan prabowo gibran itu tidak membuat hati nurani mu terganggu rekan2 tahu prabowo kerap mengucapkan kata2 kasar dan provokatif di depan massa entah itu acara tertutup ataupun terbuka untuk umum itu tidak membuat hati nurani mu terganggu rekan2 tahu kalau bansos pengadaannya menggunakan uang negara dan tidak pantas diklaim oleh seorang menteri sembari prabowo gibran itu tidak membuat hati nurani mu terganggu rekan2 tahu kalau rektor sampai jadi juru bicara kpu juru bicara kemenhan dan juru bicara paslon 02 beliau sangat gercep jika menyangkut isu terkait prabowo gibran itu tidak membuat hati nurani mu terganggu rekan2 tahu kalau presiden seharusnya tidak memihak dan beliau tanpa tedeng aling2 menunjukkan sikap mendukung 02 itu tidak membuat hati nurani mu terganggu rekan2 tahu kalau prabowo adalah pengusaha kelas kakap tanah yang dia kuasai luar biasa luas dan rekan2 menuding orang lain yang menjadi oligark pengusaha itu tidak membuat hati nurani mu terganggu rekan2 tahu kalau fasilitas negara tidak digunakan untuk kepentingan pribadi dan prabowo kerap menerabas aturan ini tanpa malu2 itu tidak membuat hati nurani mu terganggu rekan2 tahu banyak akun yang sebelumnya terang2an menghujat prabowo gibran tiba2 berbalik arah memuja2 mereka berdua itu tidak membuat hati nurani mu terganggu walaupun segala sepak terjang duo manusia prabowo gibran ini ditujukan untuk kepentingan bangsa dan negara tapi tujuan itu hendak dicapai dengan cara yang dan menerabas aturan sana sini itu tidak membuat hati nurani mu terganggu saya tantang hati nurani rekan2 pendukung 02 untuk menjawab surat terbuka saya ini agar bisa kita nilai bersama kapasitas hati nurani semua rekan2 pendukung 02 itu pun kalau rekan2 berani bertanya ke hati nurani rekan2 sendiri,Ideologi
prabowo pemimpin yang berhasil buyar perhatian dan mendapatkan dukungan rakyat untukpragibs,Ideologi
benarlah apa yang dikatakan anies negeri ini sdg di persimpangan jalan antara menjadi negara hukuman atau negara kekuasaan negara hukum dimana kekuasaan diatur ole,Ideologi
salut sama prabowo sudah rela gemoy walau buat gen z yang mau memberikan dukungan tidak ada salahnya cari tahu abu janda denny siregar ade armando partaisocmed kurawa dan lain-lain kalau kalian fine satu perahu sama modelan begitu iya monggo,Ideologi
calon presiden ri no urut 3 ganjar pranowo ingin kita semua tahu bahwa konstitusi atau aturan dasar Carry_Amelia_Moore_Nation bukan mainmain harus dijaga,Ideologi
calon presiden Rhode_Island no urut 3 ganjar pranowo mengajak masyarakat untuk bersamasama mengawal konstitusi atau aturan dasar negara,Ideologi
dengarkan kata2 prabowo bukan isu bohong bukan sihir hanya penguin2 terpasang antartika yang bisa dibohongi tukang survei,Ideologi
kikidaliyo ganjar pranowo sikap tegas yang dilakukan disitulah sebagai bentuk cinta bangsa indonesia hebat lulus sah kerja,Ideologi
kandidat presiden ri no urut 3 ganjar pranowo yakin pelanggaran konstitusi atau aturan dasar negara harus dihentikan dan dihukum,Ideologi
gak perlu tergoda sama capres yang cuma heboh tanpa substansi paslon ganjar pranowo mahfud md sudah mendukung program konkret untuk kemajuan kita semua,Ideologi
cukup lihat track recordnya ganjar pranowo dan mahfud md sudah yakin amat deh pranowo dan mahfud pranowo dan mahfud,Ideologi
calon presiden ri no urut 3 ganjar pranowo ingin kita betul-betul tahu bahwa konstitusi atau aturan dasar negara bukan mainmain harus dijaga,Ideologi
kapitalisme neoliberal tidak cocok untuk indonesia kata prabowo antara kalimantan penengah,Ideologi
capres ganjar pranowo yakin konstitusi atau aturan dasar negara adalah kapal_tangki keadilan yang harus dipegang teguh,Ideologi
ganjar pranowo melihat indonesia bukan hanya sebagai negara dengan keberagaman budaya alam yang memukau dan potensi ekonomi yang besar tetapi demikian sebagai panggung besar bagi kolaborasi inklusi dan kemajuan bersama dalam pandangannya yang hangat dan inklusif ia menyaksikan indonesia sebagai ladang yang subur bagi kesempatan pertumbuhan dan solidaritas,Ideologi
calon presiden ri no urut 3 ganjar pranowo menerangi bahwa konstitusi atau aturan dasar negara harus dihormati oleh semua warga,Ideologi
calon presiden Ri no urut 3 ganjar pranowo memastikan bahwa konstitusi atau aturan dasar negara kita dihormati dan ditegakkan,Ideologi
prabowo memimpin indonesia dengan keadilan dan menggelakkan kemanusiaan buktinyata tiadahenti,Ideologi
nonton anies di kadin saya kegemaran cara pikir dia soal ipm 69 ke 74,Ideologi
prabowo habis keributan 1998 kabur mengoperkan yordania pulang ke indonesia bikin partai gerindra belum pelanggaran ham,Ideologi
calon presiden Ri no urut 3 ganjar pranowo menegaskan bahwa konstitusi atau aturan dasar negara harus dihormati oleh semua warga,Ideologi
betul ini masbowogbran pastinya ingatkan kepada sepanjang wisudawan dan rakyat untuk tidak pernah mau diajak ke arah ajaran yang karenahati baikpakbowo,Ideologi
bukan surat terbuka pak sehat iya insya allah pasca pilpres 2024 bisa istirahat bermain lagi dengan kudakuda jantan pak prabowo sebagai mantan pendukung kelas berat pak prabowo pada 2014 dan 2019 ikut mendoakan kebaikan dan kesehatan pak prabowo pilpres 2024 saya memilih sosok lain kenapa karena pilpres 2024 pak prabowo menampung para penghina islam dan ulama juga menampung orangorang yang pernah menghina dina pak prabowo dengan amat keji dan biadab sungguh amat menjijikan Feliz_Lusitania badut itu di antaranya abu janda ade armando budiman hasan nasbi dan si memed kalau 14 februari 2024 jagoan saya menang kalau kalah minimal saya memilih orang yang tidak merangkul para penghina islam dan ulama,Ideologi
calon presiden ri no urut 3 ganjar pranowo menekankan bahwa konstitusi atau undang-undang dasar negara adalah panduan hidup kita,Ideologi
tidak nyangka ramai benar twit saya kemarin yang ternyata katanya deklarasi sampai banyak di circle saya yang lalu diforward2 di padahal saya bukan siapasiapa orang biasa saja saya dukung pak jokowi 2014 sampai diundang ke istana waktu pelantikan mas gibran menikah saya diundang bersalaman dengan beliau di pelaminan 2017 saya mendukung pak ahok berpisah jalan politik dengan mas anies yang saya kenal sejak saya memotret untuk indonesia mengajar berat waktu itu rasanya di 2019 ketika pak jokowi maju lagi saya sepenuh hati bantu rajin buat konten dan kampanye buat beliau semua ini tidak dibayar satu sen pun tidak masuk grup wa koordinasi resmi apapun saya ikut bersorak ketika beliau menang saya bersyukur buat semua hal baik yang pak jokowi lakukan selama memerintah banyak sekali hal baiknya dari gebrakan2 di harihari pertama sampai mungkin terakhir ini menjalankan negara kemarin ketika pandemi sehingga indonesia bisa melaluinya dengan baik belum lagi ekonomi indonesia yang konsisten jauh lebih baik dari dunia saya tidak lupa atau itu semua bisa jadi di dunia multiverse mungkin indonesia 20142024 ini adalah indonesia yang terbaik karena saya seorang yang tidak suka saya percayanya demikian indonesia 20142024 adalah indonesia yang terbaik saya cuma melihat bahwa tiba saatnya masa bakti beliau berakhir sesuai konstitusi saatnya beliau menitipkan mandat ini ke pengemban berikutnya dan saya sebagai rakyat harus memilih penerus beliau saya suka sekali kutipan nelson mandela may your choices reflect your hopes not your fears semoga menunjukkan harapanmu bukan ketakutanmu saya capek dan juga menolak memilih calon pemimpin bangsa karena awas kamu nanti dia awas kamu nanti kalau dia wah ngeri kamu jangan dia awas awas awas supaya jangan supaya jangan supaya jangan saya kurang suka saya hidup selama ini tidak demikian jadi orang yang percaya dan berharap memang selalu dikatakatain di jaman sekarang kamu bego apa goblog atau cuma tolol tapi puji tuhan selama saya hidup jadi orang yang berharap selalu membawa saya naik sampai di puncakpuncak gunung seru kecewa sekali senangnya 20 kali oke lah orang bertubi2 bertanya terus dari kemarin kenapa wad sederhana karena dari pilihan capres yang ada cuma satu yang membuat saya berharap beliau pasti mengecewakan saya pasti janjinya ada yang tidak bisa beliau deliver pasti nanti partai oposisi akan terus menghantam beliau menunjukkan beliau i know all that im not a child and the man definetely not a god nor a saviour saya orang dewasa deh mau umur lima dekade sebentar lagi cukup mengerti bahwa sistem politik banyak cacatnya tahu partai punya kepentingan tahu yang namanya kekuasaan memabukkan yang namanya ego keputusan tahu manusia tidak ada yang sempurna rakus lagi hehehe tapi saat ini saya memilih berharap kamu bego apa goblog atau cuma tolol berharap sama politisi siap being optimistic is not naive its leadership ketika kita memilih untuk optimis saya percaya kita itu lagi jadi pemimpin atas diri sendiri memilih untuk optimis kalau tidak buat apa hidup jika tidak ada lagi yang dipercayai banyak teman yang sudah menghubungi saya dari kemarin ga bahaya ta sungguhan khawatir tekanan dan opresi yang akan datang ke saya dan bisnis saya saya cuma jawab kalau saya sampai dipersekusi karena pilihan saya bukankah itu tanda paling jelas saya tidak boleh memilih kelompok merekamereka yang melakukannya mungkin kalau saya beneran suatu hari sampai dipersekusi saya bahkan akan bersuara lebih keras lagi he tidak benar ah kalau di barisan temanteman ada yang demikian tolong dikoreksi iya indahnya buat saya adalah dalam pesta demokrasi ini saya bisa berteman karib dengan mereka yang berbeda pilihan banyak teman dekat saya berbeda pilihan namun ga ada yang berbeda sama sekali dalam pertemanan kita kalau suka bahas pilihan capres ayo tapi dengan santai kepala dingin layaknya orang dewasa pemilu akan selesai kita akan lupakan coprascapres ini tapi nanti tetangga kita yang beda pilihan akan masih tetangga mereka yang beda capres masih saudara sebangsa semoga kita inget itu saya selalu percaya pr kita adalah indonesia vs the world not indonesia vs each other 10 tahun ke depan dunia akan bergejolak siapapun nanti yang jadi presidennya kita rakyatnya harus bersatu saya siap jadi rakyat pak prabowo atau pak ganjar gaskeun saya akan dukung bapak yang terbaik yang saya bisa tapi ketika memilih 14 feb nanti saya mau memilih karena saya berharap bukan karena saya takut have a great day everyone jangan iya indonesia rumah kita bersama,Ideologi
capres ganjar pranowo pemimpin yang membuktikan bahwa Kolonial_Belanda bisa bersinar tanpa korupsi jn18b,Ideologi
calon presiden ri no urut 3 ganjar pranowo menegaskan bahwa konstitusi atau aturan dasar dalam_negeri harus dihormati oleh semua warga,Ideologi
lebih keren pilih capres ganjar pranowo daripada mas bowo dan anies baswedan dia mengerjakan banget sama peningkatan kualitas pendidikan di indo jn18a,Ideologi
allahu akbar pak anies presiden indonesia 2024 rindu pemimpin cerdas agamis santri toleran dan santun serta opus nya di akui no1 amin,Ideologi
capres ganjar pranowo mengajak kita semua untuk ikut serta menjaga integritas konstitusi atau aturan dasar Nation,Ideologi
peserta presiden ri no urut 3 ganjar pranowo menegaskan bahwa konstitusi atau aturan dasar negara harus dihormati oleh semua warga,Ideologi
hadeh si anies emang kembali ke berongga panislamisme,Ideologi
capres ganjar pranowo mengajak kita semua untuk ikut serta menjaga kepaduan konstitusi atau aturan dasar negara,Ideologi
